date,ASUP_Type,hostname,serial_no,agg,vol
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,vf_NAS_SA_HOBO_rootvol
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,wd_aurinsw_branch_vol01
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,wd_aurinsw_branch_vol02
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,wd_aurinsw_branch_vol03
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,wd_aurinsw_branch_vol04
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,wd_aurinsw_branch_vol05
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,wd_aurinsw_branch_vol06
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,wd_aurinsw_branch_vol07
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,wd_aurinsw_branch_vol08
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,wd_aurinsw_branch_vol09
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,wd_aurinsw_branch_vol10
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,wd_aurinsw_branch_vol11
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,wd_aurinsw_branch_vol12
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,wd_aurinsw_branch_vol13
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,wd_aurinsw_branch_vol14
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,vf_NAS_AURINSW_rootvol
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,sv_test_vol
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,wd_auriwa_branch_vol06
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,vol_SIF_Dev_01
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,prd_itf_mp_vol01
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,vol_trace
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,vol_trace_test
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,vol_trace_test_qld
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,Siebel_App_Datavol01
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,Siebel_App_Datavol02
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,Siebel_App_Datavol03
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,Siebel_App_Datavol04
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,vf_test_rootvol
2017-06-11 00:22:06,WEEKLY_LOG,NASKNX07A,451416000026,aggr01_nsas,TestVol
